Unnamed: 0,text,user
159,RT @MKeshtdar: #حسین_هدایتی در نوبت اخیر استفاده از تاسیسات قانونی خود در خارج از زندان، بخش قابل توجهی از رد مال خود را پرداخت کرده و مبلغ…,HS_Soleimani
160,RT @mb_ghalibaf: ۱.در گزارش قبل، از تحقق ۱۹ وعدهٔ انتخاباتی سال ۹۸ گفتم. اکنون از ۲۱ اقدام #مجلس_یازدهم که وعده‌شان را نداده بودم، می‌گویم.…,HS_Soleimani
161,@mimre_pe اخ اخ.. درد و بلای شما ها تو سر بعضی ها بخوره ❤️,HS_Soleimani
162,"البته اینکه ۴ روز تعطیل بود و از آخر هفته قبل ملت رفتن سفر هم بی‌تاثیر نبود…!  

و این هم چیزی از ارزش‌های نیروهای خدمات شهری کم نمیکنه و باید خداقوت گفت به همه‌شون https://t.co/osSc9rveX1",HS_Soleimani
163,RT @hssaremi: تا دیروز میگفتند جلیل از قالیباف دفاع میکند چون در لیست اوست، الانکه وی در لیست قالیباف نیست باز هم نه تنها از قالیباف که از…,HS_Soleimani
164,"این بخشی از ویدیوی سلام فرمانده جدید است که تازه منتشر شده؛ فرمانده مهدی

ضمن خداقوت، ولی هیچکدام همان اولی نشد و به نظرم نخواهد شد… https://t.co/8IEZTypP4j",HS_Soleimani
165,"RT @MKeshtdar: خانم سکینه سادات پاد‌ قبل از اظهار نظر رسانه‌ای بهتر بود کمی‌ تحقیق می‌کردید.

انرژی گذاشتید و مصاحبه کردید که بنده به قوه ق…",HS_Soleimani
166,"RT @J1nne: بازم ون‌ها ولی ایندفعه بدون برچسب و نشونی و اسم و آرم! بازم ضرب و شتم! بازم تکرار حماقت!

یجوری چندماهه ون‌ها رو بدون هیچ آرم‌ی…",HS_Soleimani
167,"RT @MKeshtdar: بابک زنجانی سرانجام بدهی‌اش را پرداخت‌ کرد؛ با اقدامات قضایی تمام بدهی و‌ خسارت زنجانی به دولت پرداخت شد

حجت الاسلام والمسل…",HS_Soleimani
168,RT @pooriast: من جای خودم حرف می‌زنم، من در #انتخابات دنبال پست و رانت شخصی نیستم، و هرچی بشه رای میدم، اگر شورای نگهبان همه آدم‌ها را رد ص…,HS_Soleimani
169,RT @DavariAbdolreza: ◼️سال 98، هیئت تصفیه هلدینگ یاس، با محوریت سعید محمد، نامه ای 16 صفحه ای، بدون یک برگ سند، علیه قالیباف به شورای نگهبا…,HS_Soleimani
170,@mohamadmobin1 عمرا,HS_Soleimani
171,@ali_ahmadnia 😀😀,HS_Soleimani
172,@mhrezaa2c دقیق,HS_Soleimani
173,"جریانات مدعی انقلابی بودن چنان کمر به نابودی هم بسته‌اند که شکست از دشمن فرضی در دو سال آینده دور از ذهن نیست. 

قالیباف رو با درخواست مهاجرت پسرش بزنید ؛ رییسی هم با عملکرد خودتان حذف می‌شود و طوری به تاریخ می‌پیوندید که فقط مایه عبرت باشید. 

بله؛ این بار خیلی فرق می‌کند…",HS_Soleimani
174,"RT @hssaremi: قالیباف بیفتد، رئیسی هم قطعاً خواهد افتاد.
رئیسی بیفتد، جریان انقلابی دیگر باید خواب وضعیت فعلی را ببیند!",HS_Soleimani
175,"RT @m_ghorbani20: وضعیت شیر باغ وحش مشهد نیاز به هیچ توضیحی نداره
فقط اگر بچه تون رو بردین باغ وحش و ازتون پرسید مگه شیر سلطان جنگل نبود؟ ق…",HS_Soleimani
176,"داشتن با تاکید بر اینکه کلا همه رو دادیم ستاد اجرایی و با تصور رضایت رهبر انقلاب گزارش می‌دادن! تا اینکه آقا فرمودن بدید بخش خصوصی…

یکی لکنت گرفت، یکی به آقا گفت “آقای دکتر” ، اون یکی گفت “تو دل اینها هم بخش خصوصی هست هم بخش غیردولتی!” (منظورش این بوده همه رو باهم بلعیده) 
:) https://t.co/E3U1eJSj1e",HS_Soleimani
177,RT @MOHTAJOLAH: امروز بصورت اتفاقي پيج اينساگرام https://t.co/LmIF8fBk14 راديدم.خستگي ٢٥ ساله و نااميدي از بعضي مسئولان قدر ناشناس ازتنم بي…,HS_Soleimani
178,@aghel_ir خداروشکر یه روستای دیگه و همسایه‌هاش عزادار نشدن,HS_Soleimani
179,"حکم اعدام ماهان صدرات از محکومان اغتشاشات سال گذشته نقض شد 

صدرات که پیش از این به اتهام محاربه به اعدام محکوم شده بود، با نقض حکم در دیوان و رسیدگی مجدد در نهایت حکمش به حبس و تبعید تغییر کرد. https://t.co/LdbblvAew2",HS_Soleimani
180,@amir_reza__T اگر دیوان نقض کرده بود که اجرا نمیشد. حکم بعد از تایید دیوان اجرا می‌شود,HS_Soleimani
181,@Anti_chum مقصر بودن اونها دلیل بر بی‌گناهی قاتل نیست متاسفانه. طبق قانون کسی که عامدانه قتل مرتکب شده محکوم به قصاص میشه مگر اولیا دم رضایت بدهند,HS_Soleimani
182,"محمد قبادلو قاتل شهید کرم پور (که با خودرو او و همکارانش را زیر گرفته بود) به زودی قصاص می‌شود…

لعنت خدا بر امثال علی کریمی و همه کسانی که مامور شدند تا بذر کینه بکارند و جوانانی چون قبادلو را به جان جوانان دیگری از وطن بیاندازند و یک ملت را داغدار عزیزانشان کنند https://t.co/yrfMNFdtzh",HS_Soleimani
183,"RT @MKeshtdar: آقای وکیل و خانواده محترم #عبدالله_مومنی؛

در مورد اینکه قاضی اجرای احکام در دو نوبت (دیروز و امروز) پیشنهاد تعویق اجرای حکم…",HS_Soleimani
184,"RT @tanha1358: برای براندازها فرقی نداره که تو با حکومت هستی یا مخالف حکومتی؛
مشکل برانداز و دشمن خارجی با ایرانی بودن و ایران توست.
اون اص…",HS_Soleimani
185,"چرا همه دارن دنبال سر مار میگردن؟! 
یکی سر مار رو بده به اینا برن دیگه! https://t.co/MjwcCz9VXe",HS_Soleimani
186,RT @OmidMohaddes: او موشک روزهای انتقام من است ! https://t.co/zeAOF4OBkB,HS_Soleimani
187,مقرهای گروهک جیش الظلم در خاک پاکستان با پهپاد و موشک هدف قرار گرفت و منهدم شد.,HS_Soleimani
188,RT @ebrahimiavval: به مردم توهین نکنیم، حتی کسانی که برخی ظواهر شرعی رو رعایت نمیکنن، حتی اگر خواستیم نهی از منکری نسبت به اونها داشته باشی…,HS_Soleimani
189,ویدیوی منتشرشده در شبکه روداو نشان می دهد با وجود اصابت چهار موشک سپاه به محل اسکان قاچاقچی موساد، دقت اصابت‌ها به قدری بالاست که حتی چمن های داخل حیاط مقر هم آسیب ندیده!! https://t.co/WbHi7ILcdT,HS_Soleimani
190,"RT @hrajaee62: اگر توانستید اسم این همایش را با یک نفس بخوانید، یعنی ریه‌‌های شما سالم است :

«همایش ملی رشد تولید و مهار تورم با الگو و نق…",HS_Soleimani
191,@pouriazeraati :) بفرمایید اربیل میز شام  آماده است,HS_Soleimani
192,براساس شنیده ها، برای الهه محمدی و نیلوفر حامدی پرونده جدیدی در دادسرا تشکیل شده است.,HS_Soleimani
193,@n1988_n1989 بله,HS_Soleimani
194,"نیلوفر حامدی و الهه محمدی که در دادگاه بدوی به زندان محکوم شده بودند پس از ۱۷ ماه حضور در زندان با قبول قرار وثیقه به صورت موقت آزاد شدند

متهمان تا زمان صدور رای دادگاه تجدیدنظر آزاد خواهند بود",HS_Soleimani
195,نیلوفر حامدی و الهه محمدی با تبدیل قرار قانونی، از زندان آزاد شدند,HS_Soleimani
196,RT @JamaatMohamad: مبتکر قهرهای نامنظم و نامتقارن در فوتبالمان، به دوبی رفت تا هوایی عوض کرده و لختی استراحت کند.البته، مطمئن باشید در سواح…,HS_Soleimani
197,RT @MKeshtdar: خبر جعل می‌کنند که متهم ردیف اول پرونده هواپیمای اوکراینی آزاد است، خبر را که دنبال می‌کنی‌ متوجه‌ می‌شوی متهم به اتهام قتل…,HS_Soleimani
198,"RT @Baghdad1_20: خون مظلوم تو را میخواند یا صاحب الزمان

#گلزار_شهدای_کرمان #كرمان #اللهم_عجل_لوليك_الفرج https://t.co/SGmsofXJCN",HS_Soleimani
199,@n1988_n1989 شاید استقلالی بوده,HS_Soleimani
200,"رایزنی تلفنی وزرای خارجه ایران و سلطنت عمان

وزیر امور خارجه آخرین مواضع کشورمان را درمورد روند تحولات منطقه بخصوص بعد از عملیات ایران علیه اهداف نظامی رژیم صهیونیستی و درراستای دفاع مشروع و تنبیه این رژیم، همچنین تحرکات کشورمان در عرصه‌های سیاسی و حقوقی و بین المللی را تشریح کرد https://t.co/P0Oan0pIzr",Tasnimnews_Fa
201,"آیت‌الله مکارم شیرازی: عملیات پیروزمندانه نیروهای مسلح مایۀ سربلندی مسلمانان جهان شد

بی‌تردید مردم عزیز ایران، قدردان این عملیات قاطع و غرورآفرین هستند و همواره در کنار مجاهدان و لشکریان اسلام تا شکست مستکبران و نابودی ظلم و ستم، پایداری خواهند نمود https://t.co/nN0D2vCEru",Tasnimnews_Fa
202,"گفتگوی تلفنی وزرای امور خارجه ایران و چین

وزرای امور خارجه ایران و چین طی گفتگوی تلفنی، آخرین تحولات منطقه و روند توسعه و گسترش روابط دوجانبه تهران و پکن را مورد گفتگو و تبادل نظر قرار دادند https://t.co/9GT4vDcBhO",Tasnimnews_Fa
203,"رایزنی امیرعبداللهیان و دبیرکل سازمان همکاری شانگهای

وزیرامور خارجه در گفتگوی تلفنی با دبیرکل سازمان همکاری شانگهای ضمن تبادل نظر درخصوص آخرین تحولات منطقه، از برگزاری موفق اجلاس اخیر دبیران شورای امنیت عضو شانگهای در شهر آستانه و نقش مثبت این سازمان در مبارزه باتروریسم تشكر كرد https://t.co/acnws1RUZm",Tasnimnews_Fa
204,"هواپیمایی عراق پروازها به ایران را از سر می‌گیرد 

شرکت عراق‌ایرویز پرواز از فرودگاه‌های عراق به مقصد ایران را از فردا از سر خواهد گرفت https://t.co/lSAPBPbmhP",Tasnimnews_Fa
205,"تماس تلفنی امیر قطر با رئیس‌جمهور

شبکه خبری الجزیره به نقل از دیوان امیری قطر از تماس تلفنی امیر این کشور با رئیس‌جمهور ایران با محوریت وضعیت منطقه و بین‌الملل خبر داد https://t.co/AfE9VdExsr",Tasnimnews_Fa
206,"منابع مطلع به «العربیه» ادعاها مبنی بر مشارکت سعودی در رهگیری حملات موشکی و پهپادی ایران به اسرائیل را تکذیب کردند

به گفته این منابع به العربیه: هیچ سایتی اظهاراتی مبنی بر مشارکت سعودی در رهگیری حملات علیه اسرائیل منتشر نکرده است https://t.co/K1IHAvnxHL",Tasnimnews_Fa
207,ضمن اینکه با هیچ کدام از رسانه‌ها، دارای ارتباط اختصاصی و ویژه نیز نیست,Tasnimnews_Fa
208,رضا سراج معاون فرهنگ و ارتباطات دبیرخانه شعام اعلام کرد: شورای عالی امنیت ملی و دبیرخانه شورا دارای اُرگان رسانه ای نبوده و کلیه اخبار و اطلاعیه‌های آن از طریق رسانه ملی، صدا و سیمای جمهوری اسلامی ایران و خبرگزاری‌های رسمی کشور منتشر می‌شود.,Tasnimnews_Fa
209,"نور نیوز ارگان رسانه‌ای شورای عالی امنیت ملی و دبیرخانه آن نیست

 دبیرخانه شورای عالی امنیت ملی با اعلام‌ این خبر اعلام کرد: با توجه به این که در برخی رسانه‌ها از پایگاه خبری تحلیلی «نورنیوز» به عنوان رسانه نزدیک به دبیرخانه شورای عالی امنیت ملی یاد می شود، https://t.co/t9RKpgVJtY",Tasnimnews_Fa
210,"تظاهرات ضد اسرائیلی در پل «گلدن گیت» در آمریکا 

رسانه‌ها امروز از تظاهرات ضد اسرائیلی در برخی شهرهای آمریکا و پل معروف «گلدن گیت» خبر دادند https://t.co/8LzqjZIJno",Tasnimnews_Fa
211,"سفارت هلند در تهران بازگشایی می‌شود

هلند در بیانیه‌ای اعلام کرد که پس از تعطیلی ۲ روزه سفارت خود در تهران به دلایل ایمنی، سفارت خود را بار دیگر بازگشایی می‌کند https://t.co/8oDclLgyTK",Tasnimnews_Fa
212,"وزیر خارجه مصر پیام ایران را به رژیم اسرائیل رسانده است

یک منبع آگاه در گفتگو با تسنیم خبر داد که در خلال تماس تلفنی وزرای خارجه ایران و مصر پیام هشداری جهت ارسال به رژیم صهیونیستی داده شده است https://t.co/4aJkFzih15",Tasnimnews_Fa
213,"گفتگوی تلفنی وزیر امور خارجه ایران و مالزی

وزیر امور خارجه کشورمان و «محمد حسن» وزیر امور خارجه مالزی بعد از ظهر امروز در یک تماس تلفنی در خصوص آخرین تحولات در روابط دوجانبه و اوضاع  منطقه بحث و تبادل نظر کردند https://t.co/dHPPpQMBLh",Tasnimnews_Fa
214,"رئیسی پنج‌شنبه به سمنان سفر می‌کند

استاندار سمنان: به ۲ دلیل سفر رئیس‌جمهور به استان سمنان با تاخیر مواجه شد یکی انتخابات مجلس شورای اسلامی و دیگری ماه مبارک رمضان و ان‌شاءالله در پنجشنبه هفته جاری سفر رئیس‌جمهور به استان سمنان برگزار خواهد شد https://t.co/XsgzYNP64E",Tasnimnews_Fa
215,"حمله حزب‌الله به نظامیان اسرائیلی 

حزب‌الله لبنان: گروهی از نیروهای اشغالگر اسرائیلی را در پایگاه میتات در شمال فلسطین اشغالی با سلاح مناسب هدف قرار دادیم و این نیروها به قتل رسیدند یا مجروح شدند https://t.co/PN9oLKwjkv",Tasnimnews_Fa
216,"تأکید فرانسه بر ضرورت مهار اسرائیل بعد از پاسخ ایران 

رئیس‌جمهور فرانسه گفت پاریس تمامی اقدامات لازم را برای جلوگیری از تشدید تنش‌ها در خاورمیانه انجام خواهد داد

همچنین مکرون اعلام کرد که مشارکت هواپیماهای این کشور در رهگیری پرتابه‌های شلیک‌شده از ایران بنا به درخواست اردن بوده https://t.co/6H7AdriDwM",Tasnimnews_Fa
217,"گفت‌وگوی تلفنی وزرای امور خارجه ایران و اتریش

امیرعبداللهیان در این گفتگو مواضع کشورمان در خصوص عملیات اخیر نیروهای مسلح ایران علیه برخی اهداف نظامی رژیم صهیونیستی در چهارچوب حق دفاع مشروع را تشریح نمود https://t.co/oxAOdaVjB9",Tasnimnews_Fa
218,"طلای سنگین‌وزن آسیا بر گردن «میرزازاده»

 امین میرزازاده در فینال وزن ۱۳۰ کیلوگرم مسابقات کشتی فرنگی بزرگسالان قهرمانی آسیا مقابل مین سئوک کیم از کره جنوبی با نتیجه ۵ بر صفر به پیروزی رسید و مدال خوشرنگ طلا را از آن خود کرد https://t.co/eSP8ayXbx3",Tasnimnews_Fa
219,"سوناک: برای جلوگیری از تنش با نتانیاهو صحبت‌می‌کنم

نخست‌وزیر انگلیس:
با نتانیاهو همتای اسرائیلی خود در مورد چگونگی جلوگیری از تنش گفتگو خواهم کرد

هیچ چیزی در ۴۸ ساعت گذشته بر موضع انگلیس در قبال غزه تاثیر نگذاشته است https://t.co/IKpvMGlv30",Tasnimnews_Fa
220,"بلژیک سفیر ایران را احضار کرد

وزارت خارجه بلژیک اعلام کرد که سفیر ایران در این کشور را برای پاسخ کوبنده ایران به اسرائیل احضار کرده است https://t.co/TMJNfYlJP1",Tasnimnews_Fa
221,"حمله به مرکز نظامی «حانیتا» در فلسطین اشغالی

منابع خبری از حمله به مرکز نظامی حانیتا در شمال فلسطین اشغالی با موشک هدایت شونده خبر دادند

کانال ۱۴ رژیم صهیونیستی نیز از شلیک موشک ضدزره از خاک لبنان به سمت پایگاه میتات در الجلیل خبر داد",Tasnimnews_Fa
222,"بلینکن: آمریکا خواهان تنش با ایران نیست

وزیر خارجه آمریکا در جریان دیدار با السودانی نخست وزیر عراق اعلام کرد که واشنگتن خواهان تنش با ایران در منطقه نیست

وزیر خارجه آمریکا با این‌حال تاکید کرد که این کشور به دفاع از اسرائیل ادامه خواهد داد https://t.co/2q4peAD82Y",Tasnimnews_Fa
223,فیلم جدید از پرتاب پهپادهای انتحاری شاهد ۱۳۶ در عملیات «وعده صادق» https://t.co/CYn6ecIqqr,Tasnimnews_Fa
224,"«ناصر علیزاده» طلایی شد

ناصر علیزاده در فینال وزن ۸۷ کیلوگرم مسابقات کشتی فرنگی بزرگسالان قهرمانی آسیا مقابل نورسلطان تورسینوف از قزاقستان با نتیجه ۵ بر صفر به پیروزی رسید و مدال طلا را بر گردن آویخت https://t.co/eQ0FsQW8tP",Tasnimnews_Fa
225,"امیرعبداللهیان: این حمایت‌های غیرمسئولانه چه نفعی برای انگلیس دارد؟

وزیر امور خارجه در دومین گفتگو با همتای انگلیسی:
براستی این حجم از حمایت‌های غیرمسئولانه از جنایت رژیم صهیونیستی چه نفعی برای دولت انگلیس دارد؟ https://t.co/hFjFt32ckH",Tasnimnews_Fa
226,"جمهوری چک سفیر ایران را احضار کرد

یان لیپافسکی وزیر خارجه چک اعلام کرد که امروز سفیر ایران را احضار کرده است درحالیکه وی علت آن را «حمله به اسرائیل» عنوان کرده است https://t.co/QCG43UXsC9",Tasnimnews_Fa
227,شلیک موشک‌های کروز سپاه در عملیات «وعده صادق» https://t.co/InFw9nR94E,Tasnimnews_Fa
228,"اسرائیل بعد از موشکباران: اصلا هم درد نداشت!

رژیم صهیونیستی مدعی شده که 99درصد موشک‌های ایران را رهگیری کرده و فقط 1درصد از آ‌ن‌ها به اهداف اصابت کرده‌اند

درحالیکه فقط ویدیوهای منتشرشده از افرادعادی در شب عملیات نشان میدهد فقط در یک مکان خاص چندبرابر این میزان موشک اصابت میکند https://t.co/rgLQC4k00k",Tasnimnews_Fa
229,"جنایت در بیمارستان الشفاء

شبکه الجزیره ویدئوی جدیدی از کشف پیکر شهدای فلسطینی در بیمارستان الشفاء منتشر کرده است

نظامیان اشغالگر در بدو یورش به این بیمارستان، آن‌ها را اعدام کرده و در گورهای دسته‌جمعی دفن کرده بودند https://t.co/ZtT4IHVoyS",Tasnimnews_Fa
230,"تشدید اختلافات در کابینه نتانیاهو

بن‌گویر خواستار برکناری وزیر جنگ شد

درپی دستور وزیر جنگ کابینه نتانیاهو برای تخریب یک روستای اسرائیلی‌نشین در نزدیکی رام‌الله که طبق قوانین این رژیم به شکل غیر قانونی ساخته شده، بن گویر وزیر امنیت داخلی اسرائیل به انتقاد شدید از گالانت پرداخت https://t.co/MunZ8CX0Es",Tasnimnews_Fa
231,"«امیر عبدی» به مدال برنز نرسید

امیر عبدی در رده‌بندی وزن ۷۷ کیلوگرم مسابقات کشتی فرنگی بزرگسالان قهرمانی آسیا مقابل ابراگیم ماگومدوف قهرمان آسیا از قزاقستان با نتیجه ۴ بر ۳ شکست خورد و موفق به کسب مدال برنز نشد https://t.co/p0ao9ZSIRq",Tasnimnews_Fa
232,"📹  واگذاری ۳۳ هزار مسکن به مددجویان کمیته امداد

رئیس‌جمهور:

امروز مددجوی فاقد مسکن در کمیته امداد نداریم و این وعده‌‌ی محقق شده دولت است

تولید و بهره‌برداری از مسکن برای مددجویان کمیته امداد نسبت به سال ۱۴۰۱ افزایش ۴۴ درصدی داشته است https://t.co/DlZBInccBS",Tasnimnews_Fa
233,"برنز آسیا بر گردن «ایمان محمدی»

محمدی در رده‌بندی وزن ۶۳ کیلوگرم مسابقات کشتی فرنگی بزرگسالان قهرمانی آسیا مقابل هادونگ تان از چین با نتیجه ۱۰ بر صفر به پیروزی رسید و مدال برنز را از آن خود کرد

https://t.co/oNZg8dHmVM https://t.co/Ab6uXulqjs",Tasnimnews_Fa
234,"عملیات ضد صهیونیستی در حیفای اشغالی 

گزارش اولیه رسانه‌های صهیونیستی ازعملیات زیرگیری با خودرو در حیفا حکایت دارد

#اسرائيل_سقطت https://t.co/9xpsVy5uQN",Tasnimnews_Fa
235,"📹  حمله با چاقو به کشیش کلیسای آشوری در سیدنی

پلیس اعلام کرده که این اسقف دچار جراحاتی نشده که زندگی‌اش را در معرض خطر قرار دهد

همچنین یک مرد در این رابطه توسط افسران پلیس دستگیر شده است

این حمله درست ۴۸ ساعت پس از حمله دیگری با چاقو در استرالیا اتفاق افتاد https://t.co/F4hC8zuXAT",Tasnimnews_Fa
236,"دست «دادمرز» به طلای آسیا نرسید

پویا دادمرز در فینال وزن ۵۵ کیلوگرم مسابقات کشتی فرنگی بزرگسالان قهرمانی آسیا مقابل یو چول رو از کره شمالی با نتیجه ۹ بر صفر شکست خورد و به مدال نقره رسید https://t.co/Uh61WU2y2M",Tasnimnews_Fa
237,"پیش‌بینی وقوع سیلاب در ۶ استان کشور

ستاد مدیریت سیلاب وزارت نیرو: 

با توجه به هشدارهای هواشناسی استان‌های سیستان و بلوچستان، هرمزگان، بوشهر، فارس، کرمان و یزد از روز سه‌شنبه مورخ ۲۸ فروردین تا پنجشنبه ۳۰ فروردین مستعد وقوع سیلاب خواهند بود https://t.co/lV53KRRlhj",Tasnimnews_Fa
238,"📹  گزارش تسنیم در دمشق

ضربه ایران به اسرائیل، اقدامی که سوری‌ها مدت‌ها در انتظار آن بودند

یک جوان سوری: ما از این اقدام ایران احساس غرور می کنیم

ایران می تواند به هر کشوری که اراده کند، پهپاد و موشک شلیک کند

ایران توانایی شلیک موشک به آمریکا را هم دارد

#اسرائيل_سقطت https://t.co/aDMN6AREp3",Tasnimnews_Fa
239,"«یحیی گل‌محمدی» دوباره گزینه اصلی تراکتور شد 

پس از جدایی امروز خمس از تراکتور، بار دیگر پروژه مذاکره با گل‌محمدی استارت خورده و این مربی گزینه اول تبریزی‌ها برای نیمکت این تیم است

https://t.co/aT0qYBm5V5 https://t.co/fOxJC9Zl6D",Tasnimnews_Fa
240,"📹  کشتی خرس‌های قهوه‌ای در طبیعت سوادکوه

پایان خواب زمستانی مدت‌هاست در حیات‌وحش فرا رسیده و حیوانات دم خور بهار شده‌اند، تنفس هوای ربیع دوباره زیستن را در آنها مرور کرده و شادمانه در دامان طبیعت جست و خیز می‌کنند https://t.co/AT3SEbKirf",Tasnimnews_Fa
241,"📹  اذعان ژنرال مصری به موفقیت حملات ایران

«سمیر راغب» ژنرال بازنشسته ارتش مصر در گفتگو با RT عربی: تاکتیک و تسلیحات ایران به طور قابل توجهی توسعه یافته، بنابراین پیام مهم حمله ایران به دور از اصابت یا عدم اصابت، موفقیت اجراست

#اسرائيل_سقطت https://t.co/6NKqakLRfq",Tasnimnews_Fa
242,"تعرفه پزشکان بخش دولتی اعلام شد

ویزیت پزشک عمومی در بخش دولتی: ۴۴ هزار و ۹۰۰ تومان
پزشکان و دندانپزشکان متخصص: ۵۵ هزار و ۸۰۰ تومان
پزشکان فوق تخصص: ۶۷ هزار و ۸۰۰ تومان https://t.co/qop3GLxxRT",Tasnimnews_Fa
243,"عامل شهادت شهید سلطانی‌نژاد به هلاکت رسید

فرمانده انتظامی سیستان و بلوچستان:

ماموران پلیس مخفیگاه عامل این جنایت را شناسایی و با هماهنگی لازم به محل اعزام شدند که قاتل، با مشاهده مأموران، اقدام به تیراندازی به سمت آنان نمود که در اقدام متقابل پلیس، به هلاکت رسید https://t.co/tGPAouFdCI",Tasnimnews_Fa
244,"📹  آخرین وضعیت ارز تجاری

🔹رئیس هیئت مدیره صرافی ملی ایران https://t.co/IpYDEJGbda",Tasnimnews_Fa
245,"📹  آخرین وضعیت مرکز مبادله ارز و طلا

مدیرعامل مرکز مبادله ارز و طلای ایران: روز گذشته بیش از ۴۲۶ میلیون دلار ارز برای کالاهای اساسی و کشاورزی و همچنین دارو و تجهیزات پزشکی در مرکز مبادله ارز و طلا تامین شد https://t.co/3az3uTsSpr",Tasnimnews_Fa
246,"دستگیری ‌۵ هزار زمین‌خوار در کشور

فرمانده یگان حفاظت منابع طبیعی:

۲۲هزار و ۳۷۰ هکتار از اراضی ملی ‌به بیت‌المال بازگردانده شد

۶ هزار و ۱۲۰ پرونده قاچاق چوب تشکیل و ۹۱ هزار و ۸۹۸ اصله درخت و ۶ هزار و ۶۵۶ مترمکعب چوب کشف شد

https://t.co/rLRKhxYgjt https://t.co/8r1vWD8HgX",Tasnimnews_Fa
247,"الجزیره به نقل از منابع دیپلماتیک: ایران از طریق ترکیه پیام جدیدی برای آمریکا و از طریق مصر هم پیام هشدارآمیز مهم و بی‌سابقه‌ای برای رژیم صهیونیستی ارسال کرده است

در این گزارش آمده که مضمون پیام‌های هشدار ایران، پاسخ به هرگونه ماجراجویی رژیم اسرائیل بوده است

#اسرائيل_سقطت https://t.co/GJADKukUWD",Tasnimnews_Fa
248,"📹  یک نانوایی در غزه بعد از ۶ ماه شروع به کار کرد

منابع محلی فلسطین گزارش دادند که با کمک برنامه جهانی غذا، بعد از ۶ ماه برای اولین بار بعد از آغاز جنگ در غزه یک نانوایی در منطقه السدره واقع در مرکز شهر غزه بازگشایی شد و فعالیت خود را ازسرگرفت

#اسرائيل_سقطت https://t.co/NmzpduLrXd",Tasnimnews_Fa
249,"آلمان سفیر ایران را احضار کرد

سخنگوی وزارت خارجه آلمان اعلام کرد که در پی حمله ایران به رژیم صهیونیستی، کشورش سفیر ایران در برلین را احضار کرده است

#اسرائيل_سقطت https://t.co/lzmOG5XOgb",Tasnimnews_Fa
250,"تقدیر امیرعبداللهیان از سردار حاجی‌زاده

وزیر امور خارجه کشورمان برای تشکر از سردار حاجی‌زاده به‌خاطر اقدام نیروی هوافضای سپاه در حمله موشکی - پهپادی به مواضع رژیم صهیونیستی دسته‌گل و پیام تبریک ارسال کرد

#اسرائيل_سقطت https://t.co/dhsbnR8TWa",Tasnimnews_Fa
251,"📹  شب آرامش غزه در سایه عملیات #وعده_صادق ایران 

شهروند ساکن غزه: پاسخ ایران در زمان مناسبی بود

در طول ۱۸۰ روز جنگ، هیچ کشور عربی از ما حمایت نکرد

مردم غزه به قدری از پاسخ ایران خوشحال بودند که انگار شب تاریک شان مثل روز روشن شده بود https://t.co/pWM1oDtvns",Tasnimnews_Fa
252,"📹  سخنگوی سازمان تعزیرات حکومتی: اسنپ و تپسی اگر نگران راننده هستند کمیسیون کمتر بگیرند

اگر بنا بر هر دلیلی افزایش قیمت در کرایه‌ها وجود داشته باشد گران فروشی محسوب شده و بنابراین پرونده تشکیل و حکم صادر خواهد شد https://t.co/f455e71UqK",Tasnimnews_Fa
253,"📹  سخنگوی وزارت خارجه: کشتی اسرائیلی به دلیلی نقض قوانین توقیف شد

تعلق این کشتی به رژیم صهیونیستی محرز است

ایران به صورت مستمر بر ایجاد زمینه کشتی‌رانی امن در تنگه هرمز و پهنه خلیج فارس تلاش می کند https://t.co/pyyRWgxbwX",Tasnimnews_Fa
254,"📹  سخنگوی تعزیرات حکومتی: افزایش قیمت خودروهای ثبت‌نامی سال گذشته، مصداق گران‌فروشی است و در سازمان تعزیرات حکومتی قابل رسیدگی است

بعد از رفع مشکلات پژوپارس، تولید آن ادامه خواهد داشت https://t.co/CTrWfugjGF",Tasnimnews_Fa
255,"احتمال افزایش #حق_مسکن کارگران در جلسه امروز

ثابت ماندن حق مسکن در مصوبه مزد ۱۴۰۳ باعث اعتراض جامعه کارگری و انتقاد بخشی از نمایندگان مجلس شده است

https://t.co/dw7TiwVzpZ https://t.co/R1FOxRAZk4",Tasnimnews_Fa
256,📹  تصاویر جدید از حمله پهپادی عملیات #وعده_صادق https://t.co/0E5E56gm1W,Tasnimnews_Fa
257,"آرامش اقتصادی با نمایش اقتدار نظامی

چرا نرخ ارز کاهشی شد؟ 

دلال‌ها و سفته بازان که صبح دیروز و بعد از پاسخ ایران به اسرائیل انتظار #دلار ۷۵ هزار تومانی را داشتند، می گفتند دلاری که صبح ۷۰ را رد کرد الان به زور ۶۴ هزار تومان خرید و فروش می‌شود!

https://t.co/09eua5LzR7 https://t.co/GAYkdWaFcG",Tasnimnews_Fa
258,"توافق تراکتور با «خمس» برای جدایی

سرمربی اسپانیایی رفتنی شد 

خمس دو فصل دیگر با تراکتور قرارداد دارد و طبق توافق، قرار است مابقی رقم قرارداد امسال خود (حدود ۳۰۰ هزار دلار) را از باشگاه تبریزی دریافت کند و به صورت توافقی از این تیم جدا شود

https://t.co/2dqDsnpnVX https://t.co/6LVJto27Fl",Tasnimnews_Fa
